Student_ID,Name,Age,Marks,Department,Email
9609,Student_9609,,85,BSc CSIT,student9609@example.com
9610,Student_9610,22,57,BIT,student9610@example.com
9611,Student_9611,21,,MIT-AI,student9611@example.com
9612,Student_9612,,83,MIT-AI,student9612@example.com
9613,Student_9613,21,54,BIT,student9613@example.com
9614,Student_9614,,92,BIT,student9614@example.com
9615,Student_9615,27,54,BSc CSIT,student9615@example.com
9616,Student_9616,27,68,MIT-AI,student9616@example.com
9617,Student_9617,26,96,BSc CSIT,student9617@example.com
9618,Student_9618,22,62,BSc CSIT,student9618@example.com
9619,Student_9619,25,62,BIT,student9619@example.com
9620,Student_9620,,40,BSc CSIT,student9620@example.com
9621,Student_9621,,96,BIT,student9621@example.com
9622,Student_9622,,61,BCA,student9622@example.com
9623,Student_9623,,46,BSc CSIT,student9623@example.com
9624,Student_9624,21,84,MIT-AI,student9624@example.com
9625,Student_9625,,71,MIT-AI,student9625@example.com
9626,Student_9626,,67,BCA,student9626@example.com
9627,Student_9627,28,89,BCA,student9627@example.com
9628,Student_9628,23,71,BSc CSIT,student9628@example.com
9629,Student_9629,,72,MIT-AI,student9629@example.com
9630,Student_9630,,82,MIT-AI,student9630@example.com
9631,Student_9631,,52,BIT,student9631@example.com
9632,Student_9632,21,91,BIT,student9632@example.com
9633,Student_9633,,67,MIT-AI,student9633@example.com
9634,Student_9634,28,48,BIT,student9634@example.com
9635,Student_9635,,96,BIT,student9635@example.com
9636,Student_9636,,87,BIT,student9636@example.com
9637,Student_9637,19,82,BCA,student9637@example.com
9638,Student_9638,,42,MIT-AI,student9638@example.com
9639,Student_9639,,56,MIT-AI,student9639@example.com
9640,Student_9640,,73,MIT-AI,student9640@example.com
9641,Student_9641,21,71,BIT,student9641@example.com
9642,Student_9642,20,48,BSc CSIT,student9642@example.com
9643,Student_9643,,80,BSc CSIT,student9643@example.com
9644,Student_9644,,87,BIT,student9644@example.com
9645,Student_9645,,99,BCA,student9645@example.com
9646,Student_9646,20,40,BCA,student9646@example.com
9647,Student_9647,25,96,MIT-AI,student9647@example.com
9648,Student_9648,22,88,BSc CSIT,student9648@example.com
9649,Student_9649,29,,BCA,student9649@example.com
9650,Student_9650,,59,BSc CSIT,student9650@example.com
9651,Student_9651,,44,BSc CSIT,student9651@example.com
9652,Student_9652,,79,BCA,student9652@example.com
9653,Student_9653,,84,BIT,student9653@example.com
9654,Student_9654,,60,MIT-AI,student9654@example.com
9655,Student_9655,25,44,MIT-AI,student9655@example.com
9656,Student_9656,29,,BCA,student9656@example.com
9657,Student_9657,20,96,BIT,student9657@example.com
9658,Student_9658,,47,BCA,student9658@example.com
9659,Student_9659,24,64,BCA,student9659@example.com
9660,Student_9660,25,94,BSc CSIT,student9660@example.com
9661,Student_9661,24,46,BSc CSIT,student9661@example.com
9662,Student_9662,,76,MIT-AI,student9662@example.com
9663,Student_9663,,81,BSc CSIT,student9663@example.com
9664,Student_9664,,71,BSc CSIT,student9664@example.com
9665,Student_9665,,56,BIT,student9665@example.com
9666,Student_9666,20,67,BCA,student9666@example.com
9667,Student_9667,,45,BCA,student9667@example.com
9668,Student_9668,,81,BIT,student9668@example.com
9669,Student_9669,20,87,BSc CSIT,student9669@example.com
9670,Student_9670,18,93,BSc CSIT,student9670@example.com
9671,Student_9671,,81,BCA,student9671@example.com
9672,Student_9672,20,75,MIT-AI,student9672@example.com
9673,Student_9673,,41,BCA,student9673@example.com
9674,Student_9674,,70,MIT-AI,student9674@example.com
9675,Student_9675,,40,BSc CSIT,student9675@example.com
9676,Student_9676,27,42,MIT-AI,student9676@example.com
9677,Student_9677,29,98,MIT-AI,student9677@example.com
9678,Student_9678,,52,MIT-AI,student9678@example.com
9679,Student_9679,23,70,MIT-AI,student9679@example.com
9680,Student_9680,,68,MIT-AI,student9680@example.com
9681,Student_9681,21,96,BCA,student9681@example.com
9682,Student_9682,,83,BIT,student9682@example.com
9683,Student_9683,,72,BSc CSIT,student9683@example.com
9684,Student_9684,27,92,BCA,student9684@example.com
9685,Student_9685,28,49,BIT,student9685@example.com
9686,Student_9686,,77,BCA,student9686@example.com
9687,Student_9687,,48,BIT,student9687@example.com
9688,Student_9688,,40,BCA,student9688@example.com
9689,Student_9689,,83,BSc CSIT,student9689@example.com
9690,Student_9690,21,76,BSc CSIT,student9690@example.com
9691,Student_9691,28,71,MIT-AI,student9691@example.com
9692,Student_9692,,72,BIT,student9692@example.com
9693,Student_9693,,,BCA,student9693@example.com
9694,Student_9694,25,85,MIT-AI,student9694@example.com
9695,Student_9695,,41,BCA,student9695@example.com
9696,Student_9696,27,98,BSc CSIT,student9696@example.com
9697,Student_9697,,44,BSc CSIT,student9697@example.com
9698,Student_9698,25,49,BIT,student9698@example.com
9699,Student_9699,26,,BCA,student9699@example.com
9700,Student_9700,18,77,BCA,student9700@example.com
9701,Student_9701,27,,MIT-AI,student9701@example.com
9702,Student_9702,,,BSc CSIT,student9702@example.com
9703,Student_9703,20,80,MIT-AI,student9703@example.com
9704,Student_9704,22,81,MIT-AI,student9704@example.com
9705,Student_9705,,79,BIT,student9705@example.com
9706,Student_9706,,64,MIT-AI,student9706@example.com
9707,Student_9707,,98,BIT,student9707@example.com
9708,Student_9708,,77,BSc CSIT,student9708@example.com
9709,Student_9709,,76,MIT-AI,student9709@example.com
9710,Student_9710,28,92,MIT-AI,student9710@example.com
9711,Student_9711,,57,MIT-AI,student9711@example.com
9712,Student_9712,21,66,MIT-AI,student9712@example.com
9713,Student_9713,,,BSc CSIT,student9713@example.com
9714,Student_9714,,89,BIT,student9714@example.com
9715,Student_9715,21,73,BSc CSIT,student9715@example.com
9716,Student_9716,21,83,BIT,student9716@example.com
9717,Student_9717,,47,BIT,student9717@example.com
9718,Student_9718,,,MIT-AI,student9718@example.com
9719,Student_9719,,99,MIT-AI,student9719@example.com
9720,Student_9720,18,69,MIT-AI,student9720@example.com
9721,Student_9721,29,91,BIT,student9721@example.com
9722,Student_9722,,94,BCA,student9722@example.com
9723,Student_9723,24,75,BCA,student9723@example.com
9724,Student_9724,29,48,BCA,student9724@example.com
9725,Student_9725,,80,BSc CSIT,student9725@example.com
9726,Student_9726,23,51,BIT,student9726@example.com
9727,Student_9727,21,53,BCA,student9727@example.com
9728,Student_9728,,74,BIT,student9728@example.com
9729,Student_9729,,45,BIT,student9729@example.com
9730,Student_9730,,86,BSc CSIT,student9730@example.com
9731,Student_9731,,62,MIT-AI,student9731@example.com
9732,Student_9732,23,90,MIT-AI,student9732@example.com
9733,Student_9733,,43,BSc CSIT,student9733@example.com
9734,Student_9734,25,,BSc CSIT,student9734@example.com
9735,Student_9735,23,98,BIT,student9735@example.com
9736,Student_9736,18,48,BCA,student9736@example.com
9737,Student_9737,27,94,BIT,student9737@example.com
9738,Student_9738,,97,BIT,student9738@example.com
9739,Student_9739,,87,BCA,student9739@example.com
9740,Student_9740,22,94,MIT-AI,student9740@example.com
9741,Student_9741,,48,BIT,student9741@example.com
9742,Student_9742,,83,MIT-AI,student9742@example.com
9743,Student_9743,24,85,MIT-AI,student9743@example.com
9744,Student_9744,29,54,MIT-AI,student9744@example.com
9745,Student_9745,,93,BIT,student9745@example.com
9746,Student_9746,28,63,BCA,student9746@example.com
9747,Student_9747,23,,BCA,student9747@example.com
9748,Student_9748,,87,MIT-AI,student9748@example.com
9749,Student_9749,,47,MIT-AI,student9749@example.com
9750,Student_9750,20,67,BCA,student9750@example.com
9751,Student_9751,,81,BSc CSIT,student9751@example.com
9752,Student_9752,,85,BSc CSIT,student9752@example.com
9753,Student_9753,21,56,MIT-AI,student9753@example.com
9754,Student_9754,22,74,BCA,student9754@example.com
9755,Student_9755,,70,BSc CSIT,student9755@example.com
9756,Student_9756,,43,BCA,student9756@example.com
9757,Student_9757,,87,BIT,student9757@example.com
9758,Student_9758,23,53,MIT-AI,student9758@example.com
9759,Student_9759,,98,BSc CSIT,student9759@example.com
9760,Student_9760,18,64,MIT-AI,student9760@example.com
9761,Student_9761,20,95,BIT,student9761@example.com
9762,Student_9762,,85,BCA,student9762@example.com
9763,Student_9763,29,87,MIT-AI,student9763@example.com
9764,Student_9764,24,79,BSc CSIT,student9764@example.com
9765,Student_9765,24,,BIT,student9765@example.com
9766,Student_9766,,46,BSc CSIT,student9766@example.com
9767,Student_9767,20,70,BCA,student9767@example.com
9768,Student_9768,24,99,BSc CSIT,student9768@example.com
9769,Student_9769,29,74,BSc CSIT,student9769@example.com
9770,Student_9770,,77,BSc CSIT,student9770@example.com
9771,Student_9771,24,59,BIT,student9771@example.com
9772,Student_9772,,55,BSc CSIT,student9772@example.com
9773,Student_9773,,61,BSc CSIT,student9773@example.com
9774,Student_9774,,75,BIT,student9774@example.com
9775,Student_9775,23,58,BIT,student9775@example.com
9776,Student_9776,,41,BIT,student9776@example.com
9777,Student_9777,21,43,BCA,student9777@example.com
9778,Student_9778,27,97,BIT,student9778@example.com
9779,Student_9779,,73,BCA,student9779@example.com
9780,Student_9780,24,46,BIT,student9780@example.com
9781,Student_9781,,86,BIT,student9781@example.com
9782,Student_9782,,88,MIT-AI,student9782@example.com
9783,Student_9783,26,53,MIT-AI,student9783@example.com
9784,Student_9784,24,82,MIT-AI,student9784@example.com
9785,Student_9785,26,,MIT-AI,student9785@example.com
9786,Student_9786,28,56,BIT,student9786@example.com
9787,Student_9787,,76,BIT,student9787@example.com
9788,Student_9788,,94,BCA,student9788@example.com
9789,Student_9789,22,53,BIT,student9789@example.com
9790,Student_9790,,56,BCA,student9790@example.com
9791,Student_9791,,71,BSc CSIT,student9791@example.com
9792,Student_9792,20,99,BSc CSIT,student9792@example.com
9793,Student_9793,,99,BIT,student9793@example.com
9794,Student_9794,,91,BSc CSIT,student9794@example.com
9795,Student_9795,25,92,BIT,student9795@example.com
9796,Student_9796,26,41,BCA,student9796@example.com
9797,Student_9797,28,78,MIT-AI,student9797@example.com
9798,Student_9798,29,,BSc CSIT,student9798@example.com
9799,Student_9799,,79,BIT,student9799@example.com
9800,Student_9800,19,69,MIT-AI,student9800@example.com
9801,Student_9801,20,69,BCA,student9801@example.com
9802,Student_9802,,72,BIT,student9802@example.com
9803,Student_9803,,81,BSc CSIT,student9803@example.com
9804,Student_9804,27,40,BCA,student9804@example.com
9805,Student_9805,28,72,BIT,student9805@example.com
9806,Student_9806,23,75,BSc CSIT,student9806@example.com
9807,Student_9807,18,88,BCA,student9807@example.com
9808,Student_9808,19,70,BCA,student9808@example.com
9809,Student_9809,25,76,MIT-AI,student9809@example.com
9810,Student_9810,28,53,MIT-AI,student9810@example.com
9811,Student_9811,,45,MIT-AI,student9811@example.com
9812,Student_9812,23,46,BIT,student9812@example.com
9813,Student_9813,,79,BCA,student9813@example.com
9814,Student_9814,19,63,MIT-AI,student9814@example.com
9815,Student_9815,23,89,BSc CSIT,student9815@example.com
9816,Student_9816,18,99,BIT,student9816@example.com
9817,Student_9817,27,43,MIT-AI,student9817@example.com
9818,Student_9818,,94,BIT,student9818@example.com
9819,Student_9819,,96,BCA,student9819@example.com
9820,Student_9820,,64,BSc CSIT,student9820@example.com
9821,Student_9821,26,98,BCA,student9821@example.com
9822,Student_9822,19,42,BSc CSIT,student9822@example.com
9823,Student_9823,28,67,BCA,student9823@example.com
9824,Student_9824,,62,BIT,student9824@example.com
9825,Student_9825,26,75,BCA,student9825@example.com
9826,Student_9826,24,96,BSc CSIT,student9826@example.com
9827,Student_9827,,94,BIT,student9827@example.com
9828,Student_9828,28,87,BIT,student9828@example.com
9829,Student_9829,23,52,BSc CSIT,student9829@example.com
9830,Student_9830,24,61,BSc CSIT,student9830@example.com
9831,Student_9831,,64,BIT,student9831@example.com
9832,Student_9832,22,94,BSc CSIT,student9832@example.com
9833,Student_9833,,82,BCA,student9833@example.com
9834,Student_9834,18,,BCA,student9834@example.com
9835,Student_9835,,82,BCA,student9835@example.com
9836,Student_9836,,76,BIT,student9836@example.com
9837,Student_9837,28,91,BCA,student9837@example.com
9838,Student_9838,,72,BIT,student9838@example.com
9839,Student_9839,28,53,BSc CSIT,student9839@example.com
9840,Student_9840,26,63,BCA,student9840@example.com
9841,Student_9841,24,61,BIT,student9841@example.com
9842,Student_9842,23,,MIT-AI,student9842@example.com
9843,Student_9843,,90,BCA,student9843@example.com
9844,Student_9844,22,76,BCA,student9844@example.com
9845,Student_9845,,91,BIT,student9845@example.com
9846,Student_9846,,98,BIT,student9846@example.com
9847,Student_9847,21,98,BSc CSIT,student9847@example.com
9848,Student_9848,,62,BIT,student9848@example.com
9849,Student_9849,28,45,BSc CSIT,student9849@example.com
9850,Student_9850,26,58,MIT-AI,student9850@example.com
9851,Student_9851,29,51,BSc CSIT,student9851@example.com
9852,Student_9852,20,65,BCA,student9852@example.com
9853,Student_9853,,68,BIT,student9853@example.com
9854,Student_9854,25,98,MIT-AI,student9854@example.com
9855,Student_9855,20,99,MIT-AI,student9855@example.com
9856,Student_9856,20,53,BIT,student9856@example.com
9857,Student_9857,,56,BCA,student9857@example.com
9858,Student_9858,22,69,BIT,student9858@example.com
9859,Student_9859,,46,BIT,student9859@example.com
9860,Student_9860,,60,BIT,student9860@example.com
9861,Student_9861,24,,BSc CSIT,student9861@example.com
9862,Student_9862,24,88,MIT-AI,student9862@example.com
9863,Student_9863,23,77,MIT-AI,student9863@example.com
9864,Student_9864,23,43,BCA,student9864@example.com
9865,Student_9865,20,85,MIT-AI,student9865@example.com
9866,Student_9866,,47,BIT,student9866@example.com
9867,Student_9867,,57,MIT-AI,student9867@example.com
9868,Student_9868,,91,BCA,student9868@example.com
9869,Student_9869,26,99,BSc CSIT,student9869@example.com
9870,Student_9870,,84,BSc CSIT,student9870@example.com
9871,Student_9871,,47,BIT,student9871@example.com
9872,Student_9872,29,70,BIT,student9872@example.com
9873,Student_9873,,70,MIT-AI,student9873@example.com
9874,Student_9874,,67,MIT-AI,student9874@example.com
9875,Student_9875,24,95,BCA,student9875@example.com
9876,Student_9876,,87,BIT,student9876@example.com
9877,Student_9877,,76,BCA,student9877@example.com
9878,Student_9878,,42,BSc CSIT,student9878@example.com
9879,Student_9879,18,84,MIT-AI,student9879@example.com
9880,Student_9880,18,54,BIT,student9880@example.com
9881,Student_9881,,43,MIT-AI,student9881@example.com
9882,Student_9882,29,,BIT,student9882@example.com
9883,Student_9883,,98,BSc CSIT,student9883@example.com
9884,Student_9884,20,73,BCA,student9884@example.com
9885,Student_9885,,,BIT,student9885@example.com
9886,Student_9886,27,96,MIT-AI,student9886@example.com
9887,Student_9887,29,45,BIT,student9887@example.com
9888,Student_9888,29,43,BCA,student9888@example.com
9889,Student_9889,,88,BSc CSIT,student9889@example.com
9890,Student_9890,,69,MIT-AI,student9890@example.com
9891,Student_9891,28,78,BSc CSIT,student9891@example.com
9892,Student_9892,,57,BSc CSIT,student9892@example.com
9893,Student_9893,26,99,BCA,student9893@example.com
9894,Student_9894,22,61,BIT,student9894@example.com
9895,Student_9895,24,49,BIT,student9895@example.com
9896,Student_9896,,88,BIT,student9896@example.com
9897,Student_9897,20,68,BIT,student9897@example.com
9898,Student_9898,29,62,MIT-AI,student9898@example.com
9899,Student_9899,20,43,BSc CSIT,student9899@example.com
9900,Student_9900,,98,BIT,student9900@example.com
9901,Student_9901,,58,BSc CSIT,student9901@example.com
9902,Student_9902,,65,MIT-AI,student9902@example.com
9903,Student_9903,,46,MIT-AI,student9903@example.com
9904,Student_9904,25,52,MIT-AI,student9904@example.com
9905,Student_9905,18,42,BSc CSIT,student9905@example.com
9906,Student_9906,,79,BIT,student9906@example.com
9907,Student_9907,21,50,BSc CSIT,student9907@example.com
9908,Student_9908,,,BIT,student9908@example.com
9909,Student_9909,,59,BCA,student9909@example.com
9910,Student_9910,,90,BIT,student9910@example.com
9911,Student_9911,,62,BIT,student9911@example.com
9912,Student_9912,19,62,BIT,student9912@example.com
9913,Student_9913,,71,MIT-AI,student9913@example.com
9914,Student_9914,27,80,BCA,student9914@example.com
9915,Student_9915,,81,BIT,student9915@example.com
9916,Student_9916,21,94,BCA,student9916@example.com
9917,Student_9917,,77,BSc CSIT,student9917@example.com
9918,Student_9918,,,BSc CSIT,student9918@example.com
9919,Student_9919,,91,MIT-AI,student9919@example.com
9920,Student_9920,,,BSc CSIT,student9920@example.com
9921,Student_9921,,,BCA,student9921@example.com
9922,Student_9922,21,96,BCA,student9922@example.com
9923,Student_9923,24,79,BCA,student9923@example.com
9924,Student_9924,23,53,BCA,student9924@example.com
9925,Student_9925,28,47,BCA,student9925@example.com
9926,Student_9926,,50,MIT-AI,student9926@example.com
9927,Student_9927,,81,BIT,student9927@example.com
9928,Student_9928,29,97,BSc CSIT,student9928@example.com
